"firstName","lastName","nationality","id","code","name","type","abbreviation","Label"
"Jake","Virtanen","CAN",8477937,"R","Right Wing","Forward","RW","Jake Virtanen"
"Haydn","Fleury","CAN",8477938,"D","Defenseman","Defenseman","D","Haydn Fleury"
"William","Nylander","SWE",8477939,"C","Center","Forward","C","William Nylander"
"Nikolaj","Ehlers","DNK",8477940,"L","Left Wing","Forward","LW","Nikolaj Ehlers"
"Nick","Ritchie","CAN",8477941,"L","Left Wing","Forward","LW","Nick Ritchie"
"Kevin","Fiala","CHE",8477942,"L","Left Wing","Forward","LW","Kevin Fiala"
"Brendan","Perlini","GBR",8477943,"L","Left Wing","Forward","LW","Brendan Perlini"
"Jakub","Vrana","CZE",8477944,"L","Left Wing","Forward","LW","Jakub Vrana"
"Julius","Honka","FIN",8477945,"D","Defenseman","Defenseman","D","Julius Honka"
"Dylan","Larkin","USA",8477946,"C","Center","Forward","C","Dylan Larkin"
"Sonny","Milano","USA",8477947,"L","Left Wing","Forward","LW","Sonny Milano"
"Travis","Sanheim","CAN",8477948,"D","Defenseman","Defenseman","D","Travis Sanheim"
"Alex","Tuch","USA",8477949,"R","Right Wing","Forward","RW","Alex Tuch"
"Tony","DeAngelo","USA",8477950,"D","Defenseman","Defenseman","D","Tony DeAngelo"
"Nick","Schmaltz","USA",8477951,"C","Center","Forward","C","Nick Schmaltz"
"Robby","Fabbri","CAN",8477952,"C","Center","Forward","C","Robby Fabbri"
"Kasperi","Kapanen","FIN",8477953,"R","Right Wing","Forward","RW","Kasperi Kapanen"
"Jared","McCann","CAN",8477955,"C","Center","Forward","C","Jared McCann"
"David","Pastrnak","CZE",8477956,"R","Right Wing","Forward","RW","David Pastrnak"
"Nikita","Scherbak","RUS",8477957,"R","Right Wing","Forward","RW","Nikita Scherbak"
"Nikolay","Goldobin","RUS",8477958,"R","Right Wing","Forward","RW","Nikolay Goldobin"
"Joshua","Ho-Sang","CAN",8477959,"C","Center","Forward","C","Joshua Ho-Sang"
"Adrian","Kempe","SWE",8477960,"L","Left Wing","Forward","LW","Adrian Kempe"
"John","Quenneville","CAN",8477961,"C","Center","Forward","C","John Quenneville"
"Brendan","Lemieux","USA",8477962,"L","Left Wing","Forward","LW","Brendan Lemieux"
"Jayce","Hawryluk","CAN",8477963,"C","Center","Forward","C","Jayce Hawryluk"
"Ivan","Barbashev","RUS",8477964,"C","Center","Forward","C","Ivan Barbashev"
"Thatcher","Demko","USA",8477967,"G","Goalie","Goalie","G","Thatcher Demko"
"Alex","Nedeljkovic","USA",8477968,"G","Goalie","Goalie","G","Alex Nedeljkovic"
"Marcus","Pettersson","SWE",8477969,"D","Defenseman","Defenseman","D","Marcus Pettersson"
"Andreas","Englund","SWE",8477971,"D","Defenseman","Defenseman","D","Andreas Englund"
"Josh","Jacobs","USA",8477972,"D","Defenseman","Defenseman","D","Josh Jacobs"
"Vladislav","Kamenev","RUS",8477973,"C","Center","Forward","C","Vladislav Kamenev"
"Nicolas","Aube-Kubel","CAN",8477979,"R","Right Wing","Forward","RW","Nicolas Aube-Kubel"
"Roland","McKeown","CAN",8477981,"D","Defenseman","Defenseman","D","Roland McKeown"
"Brandon","Montour","CAN",8477986,"D","Defenseman","Defenseman","D","Brandon Montour"
"Ryan","Donato","USA",8477987,"C","Center","Forward","C","Ryan Donato"
"Christian","Dvorak","USA",8477989,"L","Left Wing","Forward","LW","Christian Dvorak"
"Brandon","Halverson","USA",8477990,"G","Goalie","Goalie","G","Brandon Halverson"
"Dominic","Turgeon","CAN",8477994,"C","Center","Forward","C","Dominic Turgeon"
"Juho","Lammikko","FIN",8477996,"L","Left Wing","Forward","LW","Juho Lammikko"
"Nikita","Tryamkin","RUS",8477997,"D","Defenseman","Defenseman","D","Nikita Tryamkin"
"Warren","Foegele","CAN",8477998,"L","Left Wing","Forward","LW","Warren Foegele"
"Brett","Lernout","CAN",8478004,"D","Defenseman","Defenseman","D","Brett Lernout"
"Brayden","Point","CAN",8478010,"C","Center","Forward","C","Brayden Point"
"Louie","Belpedio","USA",8478011,"D","Defenseman","Defenseman","D","Louie Belpedio"
"Mark","Friedman","CAN",8478017,"D","Defenseman","Defenseman","D","Mark Friedman"
"Michael","Amadio","CAN",8478020,"C","Center","Forward","C","Michael Amadio"
"Lucas","Wallmark","SWE",8478027,"C","Center","Forward","C","Lucas Wallmark"
"Chase","De Leo","USA",8478029,"C","Center","Forward","C","Chase De Leo"
"Nelson","Nogier","CAN",8478031,"D","Defenseman","Defenseman","D","Nelson Nogier"
"Christoffer","Ehn","SWE",8478036,"C","Center","Forward","C","Christoffer Ehn"
"Devon","Toews","CAN",8478038,"D","Defenseman","Defenseman","D","Devon Toews"
"Viktor","Arvidsson","SWE",8478042,"L","Left Wing","Forward","LW","Viktor Arvidsson"
"Danton","Heinen","CAN",8478046,"L","Left Wing","Forward","LW","Danton Heinen"
"Gustav","Forsling","SWE",8478055,"D","Defenseman","Defenseman","D","Gustav Forsling"
"Clark","Bishop","CAN",8478056,"C","Center","Forward","C","Clark Bishop"
"Shane","Gersich","USA",8478063,"C","Center","Forward","C","Shane Gersich"
"Oskar","Lindblom","SWE",8478067,"L","Left Wing","Forward","LW","Oskar Lindblom"
"Anton","Lindholm","SWE",8478073,"D","Defenseman","Defenseman","D","Anton Lindholm"
"Anders","Bjork","USA",8478075,"L","Left Wing","Forward","LW","Anders Bjork"
"Rourke","Chartier","CAN",8478078,"C","Center","Forward","C","Rourke Chartier"
"Kevin","Labanc","USA",8478099,"R","Right Wing","Forward","RW","Kevin Labanc"
"Sammy","Blais","CAN",8478104,"L","Left Wing","Forward","LW","Sammy Blais"
"Dylan","Sikura","CAN",8478106,"C","Center","Forward","C","Dylan Sikura"
"Victor","Olofsson","SWE",8478109,"R","Right Wing","Forward","RW","Victor Olofsson"
"Ondrej","Kase","CZE",8478131,"R","Right Wing","Forward","RW","Ondrej Kase"
"Jacob","Middleton","CAN",8478136,"D","Defenseman","Defenseman","D","Jacob Middleton"
"Jiri","Sekac","CZE",8478137,"L","Left Wing","Forward","LW","Jiri Sekac"
"Matthew","Highmore","CAN",8478146,"C","Center","Forward","C","Matthew Highmore"
"Joe","Hicketts","CAN",8478176,"D","Defenseman","Defenseman","D","Joe Hicketts"
"Dryden","Hunt","CAN",8478211,"L","Left Wing","Forward","LW","Dryden Hunt"
"Andrew","Mangiapane","CAN",8478233,"L","Left Wing","Forward","LW","Andrew Mangiapane"
"Jack","Rodewald","CAN",8478268,"R","Right Wing","Forward","RW","Jack Rodewald"
"Danick","Martel","CAN",8478365,"L","Left Wing","Forward","LW","Danick Martel"
"Frank","Vatrano","USA",8478366,"C","Center","Forward","C","Frank Vatrano"
"Matt","Lorito","CAN",8478371,"R","Right Wing","Forward","RW","Matt Lorito"
"Nikita","Soshnikov","RUS",8478373,"R","Right Wing","Forward","RW","Nikita Soshnikov"
"Casey","Bailey","USA",8478376,"R","Right Wing","Forward","RW","Casey Bailey"
"Kyle","Baun","CAN",8478393,"R","Right Wing","Forward","RW","Kyle Baun"
"Noah","Hanifin","USA",8478396,"D","Defenseman","Defenseman","D","Noah Hanifin"
"Rasmus","Andersson","SWE",8478397,"D","Defenseman","Defenseman","D","Rasmus Andersson"
"Kyle","Connor","USA",8478398,"L","Left Wing","Forward","LW","Kyle Connor"
"Jonas","Siegenthaler","CHE",8478399,"D","Defenseman","Defenseman","D","Jonas Siegenthaler"
"Colin","White","USA",8478400,"C","Center","Forward","C","Colin White"
"Pavel","Zacha","CZE",8478401,"C","Center","Forward","C","Pavel Zacha"
"Connor","McDavid","CAN",8478402,"C","Center","Forward","C","Connor McDavid"
"Jack","Eichel","USA",8478403,"C","Center","Forward","C","Jack Eichel"
"Mackenzie","Blackwood","CAN",8478406,"G","Goalie","Goalie","G","Mackenzie Blackwood"
"Vince","Dunn","CAN",8478407,"D","Defenseman","Defenseman","D","Vince Dunn"
"Travis","Dermott","CAN",8478408,"D","Defenseman","Defenseman","D","Travis Dermott"
"Anthony","Richard","CAN",8478409,"C","Center","Forward","C","Anthony Richard"
"Jordan","Greenway","USA",8478413,"L","Left Wing","Forward","LW","Jordan Greenway"
"Timo","Meier","CHE",8478414,"R","Right Wing","Forward","RW","Timo Meier"
"Jakub","Zboril","CZE",8478415,"D","Defenseman","Defenseman","D","Jakub Zboril"
"Erik","Cernak","SVK",8478416,"D","Defenseman","Defenseman","D","Erik Cernak"
"Jakob","Forsbacka Karlsson","SWE",8478417,"C","Center","Forward","C","Jakob Forsbacka Karlsson"
"Mikko","Rantanen","FIN",8478420,"R","Right Wing","Forward","RW","Mikko Rantanen"
"A.J.","Greer","CAN",8478421,"L","Left Wing","Forward","LW","A.J. Greer"
"Brendan","Guhle","CAN",8478425,"D","Defenseman","Defenseman","D","Brendan Guhle"
"Sebastian","Aho","FIN",8478427,"R","Right Wing","Forward","RW","Sebastian Aho"
"Oliver","Kylington","SWE",8478430,"D","Defenseman","Defenseman","D","Oliver Kylington"
"Evgeny","Svechnikov","RUS",8478431,"L","Left Wing","Forward","LW","Evgeny Svechnikov"
"Christian","Fischer","USA",8478432,"R","Right Wing","Forward","RW","Christian Fischer"
"Travis","Konecny","CAN",8478439,"C","Center","Forward","C","Travis Konecny"
"Dylan","Strome","CAN",8478440,"C","Center","Forward","C","Dylan Strome"
"Cooper","Marody","USA",8478442,"C","Center","Forward","C","Cooper Marody"
"Brandon","Carlo","USA",8478443,"D","Defenseman","Defenseman","D","Brandon Carlo"
"Brock","Boeser","USA",8478444,"R","Right Wing","Forward","RW","Brock Boeser"
"Mathew","Barzal","CAN",8478445,"C","Center","Forward","C","Mathew Barzal"
"Nicholas","Merkley","CAN",8478447,"R","Right Wing","Forward","RW","Nicholas Merkley"
"Roope","Hintz","FIN",8478449,"L","Left Wing","Forward","LW","Roope Hintz"
"Ethan","Bear","CAN",8478451,"D","Defenseman","Defenseman","D","Ethan Bear"
"Caleb","Jones","USA",8478452,"D","Defenseman","Defenseman","D","Caleb Jones"
"Noah","Juulsen","CAN",8478454,"D","Defenseman","Defenseman","D","Noah Juulsen"
"Austin","Wagner","CAN",8478455,"L","Left Wing","Forward","LW","Austin Wagner"
"Jack","Roslovic","USA",8478458,"C","Center","Forward","C","Jack Roslovic"
"Zach","Werenski","USA",8478460,"D","Defenseman","Defenseman","D","Zach Werenski"
"Nicolas","Roy","CAN",8478462,"C","Center","Forward","C","Nicolas Roy"
"Anthony","Beauvillier","CAN",8478463,"L","Left Wing","Forward","LW","Anthony Beauvillier"
"Guillaume","Brisebois","CAN",8478465,"D","Defenseman","Defenseman","D","Guillaume Brisebois"
"Daniel","Sprong","NLD",8478466,"R","Right Wing","Forward","RW","Daniel Sprong"
"Jeremy","Lauzon","CAN",8478468,"D","Defenseman","Defenseman","D","Jeremy Lauzon"
"Thomas","Chabot","CAN",8478469,"D","Defenseman","Defenseman","D","Thomas Chabot"
"Sam","Montembeault","CAN",8478470,"G","Goalie","Goalie","G","Sam Montembeault"
"Mathieu","Joseph","CAN",8478472,"R","Right Wing","Forward","RW","Mathieu Joseph"
"Lawson","Crouse","CAN",8478474,"L","Left Wing","Forward","LW","Lawson Crouse"
"Kyle","Capobianco","CAN",8478476,"D","Defenseman","Defenseman","D","Kyle Capobianco"
"Blake","Speers","CAN",8478480,"C","Center","Forward","C","Blake Speers"
"Mitchell","Marner","CAN",8478483,"C","Center","Forward","C","Mitchell Marner"
"Zach","Senyshyn","CAN",8478485,"R","Right Wing","Forward","RW","Zach Senyshyn"
"Filip","Chlapik","CZE",8478488,"C","Center","Forward","C","Filip Chlapik"
"Jacob","Larsson","SWE",8478491,"D","Defenseman","Defenseman","D","Jacob Larsson"
"Joel","Eriksson Ek","SWE",8478493,"C","Center","Forward","C","Joel Eriksson Ek"
"Denis","Gurianov","RUS",8478495,"R","Right Wing","Forward","RW","Denis Gurianov"
"Jake","DeBrusk","CAN",8478498,"L","Left Wing","Forward","LW","Jake DeBrusk"
"Adin","Hill","CAN",8478499,"G","Goalie","Goalie","G","Adin Hill"
"Ivan","Provorov","RUS",8478500,"D","Defenseman","Defenseman","D","Ivan Provorov"
"Dennis","Gilbert","USA",8478502,"D","Defenseman","Defenseman","D","Dennis Gilbert"
"Gabriel","Carlsson","SWE",8478506,"D","Defenseman","Defenseman","D","Gabriel Carlsson"
"Austin","Czarnik","USA",8478512,"C","Center","Forward","C","Austin Czarnik"
"Anthony","Cirelli","CAN",8478519,"C","Center","Forward","C","Anthony Cirelli"
"Tanner","Kero","USA",8478528,"C","Center","Forward","C","Tanner Kero"
"Markus","Hannikainen","FIN",8478541,"L","Left Wing","Forward","LW","Markus Hannikainen"
"Evan","Rodrigues","CAN",8478542,"C","Center","Forward","C","Evan Rodrigues"
"Artemi","Panarin","RUS",8478550,"C","Center","Forward","C","Artemi Panarin"
"Matthew","O'Connor","CAN",8478559,"G","Goalie","Goalie","G","Matthew O'Connor"
"Andreas","Martinsen","NOR",8478561,"L","Left Wing","Forward","LW","Andreas Martinsen"
"Jakub","Nakladal","CZE",8478562,"D","Defenseman","Defenseman","D","Jakub Nakladal"
"Evgeny","Medvedev","RUS",8478563,"D","Defenseman","Defenseman","D","Evgeny Medvedev"
"Joonas","Kemppainen","FIN",8478564,"C","Center","Forward","C","Joonas Kemppainen"
"Sergey","Kalinin","RUS",8478566,"C","Center","Forward","C","Sergey Kalinin"
"Dean","Kukan","CHE",8478567,"D","Defenseman","Defenseman","D","Dean Kukan"
"Noel","Acciari","USA",8478569,"C","Center","Forward","C","Noel Acciari"
"Vojtech","Mozik","CZE",8478584,"D","Defenseman","Defenseman","D","Vojtech Mozik"
"Derek","Ryan","USA",8478585,"C","Center","Forward","C","Derek Ryan"
"Kevin","Stenlund","SWE",8478831,"C","Center","Forward","C","Kevin Stenlund"
"Aleksi","Saarela","FIN",8478839,"C","Center","Forward","C","Aleksi Saarela"
"William","Borgen","USA",8478840,"D","Defenseman","Defenseman","D","William Borgen"
"Colton","White","CAN",8478841,"D","Defenseman","Defenseman","D","Colton White"
"Andrei","Mironov","RUS",8478842,"D","Defenseman","Defenseman","D","Andrei Mironov"
"Denis","Malgin","CHE",8478843,"C","Center","Forward","C","Denis Malgin"
"Mikhail","Vorobyev","RUS",8478844,"C","Center","Forward","C","Mikhail Vorobyev"
"Christian","Wolanin","CAN",8478846,"D","Defenseman","Defenseman","D","Christian Wolanin"
"Alexandre","Carrier","CAN",8478851,"D","Defenseman","Defenseman","D","Alexandre Carrier"
"Dominik","Simon","CZE",8478866,"C","Center","Forward","C","Dominik Simon"
"Christian","Jaros","SVK",8478868,"D","Defenseman","Defenseman","D","Christian Jaros"
"Rudolfs","Balcers","LVA",8478870,"L","Left Wing","Forward","LW","Rudolfs Balcers"
"Troy","Terry","USA",8478873,"C","Center","Forward","C","Troy Terry"
"Adam","Gaudette","USA",8478874,"C","Center","Forward","C","Adam Gaudette"
"Brett","Seney","CAN",8478881,"L","Left Wing","Forward","LW","Brett Seney"
"Markus","Nutivaara","FIN",8478906,"D","Defenseman","Defenseman","D","Markus Nutivaara"
"Matt","Roy","USA",8478911,"D","Defenseman","Defenseman","D","Matt Roy"
"Sami","Niku","FIN",8478915,"D","Defenseman","Defenseman","D","Sami Niku"
"Joey","Daccord","USA",8478916,"G","Goalie","Goalie","G","Joey Daccord"
"Sergei","Plotnikov","RUS",8478928,"L","Left Wing","Forward","LW","Sergei Plotnikov"
"Kole","Sherwood","USA",8478949,"R","Right Wing","Forward","RW","Kole Sherwood"
"Ryan","Johnston","CAN",8478963,"D","Defenseman","Defenseman","D","Ryan Johnston"
"Ken","Appleby","CAN",8478965,"G","Goalie","Goalie","G","Ken Appleby"
"Niklas","Treutle","DEU",8478999,"G","Goalie","Goalie","G","Niklas Treutle"
"Landon","Bow","CAN",8479016,"G","Goalie","Goalie","G","Landon Bow"
"Philippe","Myers","CAN",8479026,"D","Defenseman","Defenseman","D","Philippe Myers"
"Ryan","Lomberg","CAN",8479066,"L","Left Wing","Forward","LW","Ryan Lomberg"
"Jorge","Alves","USA",8479115,"G","Goalie","Goalie","G","Jorge Alves"
"Scott","Foster",,8479138,"G","Goalie","Goalie","G","Scott Foster"
"Casey","DeSmith","USA",8479193,"G","Goalie","Goalie","G","Casey DeSmith"
"Tanner","Fritz","CAN",8479206,"C","Center","Forward","C","Tanner Fritz"
"Andrew","Poturalski","USA",8479249,"C","Center","Forward","C","Andrew Poturalski"
"Nick","Lappin","USA",8479250,"R","Right Wing","Forward","RW","Nick Lappin"
"Dan","Renouf","CAN",8479252,"D","Defenseman","Defenseman","D","Dan Renouf"
"Casey","Nelson","USA",8479268,"D","Defenseman","Defenseman","D","Casey Nelson"
"Kalle","Kossila","FIN",8479290,"C","Center","Forward","C","Kalle Kossila"
"Kevin","Rooney","USA",8479291,"C","Center","Forward","C","Kevin Rooney"
"Charlie","Lindgren","USA",8479292,"G","Goalie","Goalie","G","Charlie Lindgren"
"Brandon","Tanev","CAN",8479293,"L","Left Wing","Forward","LW","Brandon Tanev"
"Kevin","Boyle","USA",8479294,"G","Goalie","Goalie","G","Kevin Boyle"
"Kyle","Criscuolo","USA",8479304,"C","Center","Forward","C","Kyle Criscuolo"
"Alex","Lyon","USA",8479312,"G","Goalie","Goalie","G","Alex Lyon"
"Matthew","Tkachuk","USA",8479314,"L","Left Wing","Forward","LW","Matthew Tkachuk"
"Joey","Anderson","USA",8479315,"R","Right Wing","Forward","RW","Joey Anderson"
"Luke","Kunin","USA",8479316,"C","Center","Forward","C","Luke Kunin"
"Auston","Matthews","USA",8479318,"C","Center","Forward","C","Auston Matthews"
"Maxime","Lajoie","CAN",8479320,"D","Defenseman","Defenseman","D","Maxime Lajoie"
"Ryan","Lindgren","USA",8479324,"D","Defenseman","Defenseman","D","Ryan Lindgren"
"Charlie","McAvoy","USA",8479325,"D","Defenseman","Defenseman","D","Charlie McAvoy"
"Brandon","Gignac","CAN",8479330,"C","Center","Forward","C","Brandon Gignac"
"Libor","Hajek","CZE",8479333,"D","Defenseman","Defenseman","D","Libor Hajek"
"Carl","Grundstrom","SWE",8479336,"R","Right Wing","Forward","RW","Carl Grundstrom"
"Alex","DeBrincat","USA",8479337,"R","Right Wing","Forward","RW","Alex DeBrincat"
"Patrik","Laine","FIN",8479339,"R","Right Wing","Forward","RW","Patrik Laine"
"Clayton","Keller","USA",8479343,"C","Center","Forward","C","Clayton Keller"
"Jesse","Puljujarvi","FIN",8479344,"R","Right Wing","Forward","RW","Jesse Puljujarvi"
"Jakob","Chychrun","USA",8479345,"D","Defenseman","Defenseman","D","Jakob Chychrun"
"Dillon","Dube","CAN",8479346,"C","Center","Forward","C","Dillon Dube"
"Sam","Steel","CAN",8479351,"C","Center","Forward","C","Sam Steel"
"Brett","Howden","CAN",8479353,"C","Center","Forward","C","Brett Howden"
"Tim","Gettinger","USA",8479364,"L","Left Wing","Forward","LW","Tim Gettinger"
"Trent","Frederic","USA",8479365,"C","Center","Forward","C","Trent Frederic"
"Logan","Brown","USA",8479366,"C","Center","Forward","C","Logan Brown"
"Max","Jones","USA",8479368,"L","Left Wing","Forward","LW","Max Jones"
"Tyson","Jost","CAN",8479370,"C","Center","Forward","C","Tyson Jost"
"Dante","Fabbro","CAN",8479371,"D","Defenseman","Defenseman","D","Dante Fabbro"
"Josh","Mahura","CAN",8479372,"D","Defenseman","Defenseman","D","Josh Mahura"
"Victor","Mete","CAN",8479376,"D","Defenseman","Defenseman","D","Victor Mete"
"Jordan","Kyrou","CAN",8479385,"C","Center","Forward","C","Jordan Kyrou"
"Riley","Stillman","CAN",8479388,"D","Defenseman","Defenseman","D","Riley Stillman"
"Carter","Hart","CAN",8479394,"G","Goalie","Goalie","G","Carter Hart"
"Dennis","Cholowski","CAN",8479395,"D","Defenseman","Defenseman","D","Dennis Cholowski"
"Samuel","Girard","CAN",8479398,"D","Defenseman","Defenseman","D","Samuel Girard"
"Pierre-Luc","Dubois","CAN",8479400,"L","Left Wing","Forward","LW","Pierre-Luc Dubois"
"Jake","Bean","CAN",8479402,"D","Defenseman","Defenseman","D","Jake Bean"
"Henrik","Borgstrom","FIN",8479404,"C","Center","Forward","C","Henrik Borgstrom"
"Jesper","Bratt","SWE",8479407,"L","Left Wing","Forward","LW","Jesper Bratt"
"Mikhail","Sergachev","RUS",8479410,"D","Defenseman","Defenseman","D","Mikhail Sergachev"
"Vitaly","Abramov","RUS",8479411,"R","Right Wing","Forward","RW","Vitaly Abramov"
"Nathan","Bastian","CAN",8479414,"R","Right Wing","Forward","RW","Nathan Bastian"
"Michael","McLeod","CAN",8479415,"C","Center","Forward","C","Michael McLeod"
"Ben","Gleason","USA",8479416,"D","Defenseman","Defenseman","D","Ben Gleason"
"Tage","Thompson","USA",8479420,"C","Center","Forward","C","Tage Thompson"
"Alex","Nylander","CAN",8479423,"L","Left Wing","Forward","LW","Alex Nylander"
"Filip","Hronek","CZE",8479425,"D","Defenseman","Defenseman","D","Filip Hronek"
"Jacob","MacDonald","USA",8479439,"D","Defenseman","Defenseman","D","Jacob MacDonald"
"Troy","Stecher","CAN",8479442,"D","Defenseman","Defenseman","D","Troy Stecher"
"Anthony","Greco","USA",8479447,"R","Right Wing","Forward","RW","Anthony Greco"
"Nikita","Zaitsev","RUS",8479458,"D","Defenseman","Defenseman","D","Nikita Zaitsev"
"Drake","Caggiula","CAN",8479465,"C","Center","Forward","C","Drake Caggiula"
"Patrick","Russell","DNK",8479466,"R","Right Wing","Forward","RW","Patrick Russell"
"Michal","Kempny","CZE",8479482,"D","Defenseman","Defenseman","D","Michal Kempny"
"Yohann","Auvitu","FRA",8479483,"D","Defenseman","Defenseman","D","Yohann Auvitu"
"David","Rittich","CZE",8479496,"G","Goalie","Goalie","G","David Rittich"
"Janne","Kuokkanen","FIN",8479511,"C","Center","Forward","C","Janne Kuokkanen"
